"","BusinessID","Name","City","State","Stars","Review.Count","Latitude","Longitude","Category1","Category2","Category3","Category4","Category5","Category6","Category7","Category8","Category9"
"14823","FvviOkSV9RiNkiC90tchFg","China A Gogo","Henderson","NV",4,83,36.0414027703725,-114.981148299472,"Chinese","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14824","7vweRZv89myCj_oipXBRbA","Subway","Las Vegas","NV",4,18,36.1588236324385,-115.317226641023,"Fast Food","Sandwiches","Restaurants",NA,NA,NA,NA,NA,NA
"14825","RJDXizOKGIuKNhBXPKI6OA","Hasu Sushi & Wok","Beaconsfield","QC",3.5,19,45.4460413,-73.8525135,"Japanese","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14826","ry0eFMXf247iBv2_CrWbSw","Jade Star","Sun City","AZ",3.5,16,33.6394962158746,-112.276363112032,"Seafood","Chicken Wings","Chinese","Restaurants",NA,NA,NA,NA,NA
"14827","l74kl8xTQN-Bx6rXbOPAVw","Joey's Tavern","Las Vegas","NV",3.5,47,36.237869,-115.248219,"Bars","American (New)","Nightlife","Restaurants",NA,NA,NA,NA,NA
"14828","Qaud7_5nSOaGzLBnPcgCHg","Phoenix BBQ and Grilling School","Glendale","AZ",4.5,49,33.509935,-112.174961,"Specialty Schools","Education","Cooking Schools","Barbeque","Restaurants",NA,NA,NA,NA
"14829","3Aj7Lv5kKfFWVvfmtDbuhA","Scottsdale Station","Scottsdale","AZ",3.5,47,33.5560021,-111.899047,"American (New)","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14830","RtFlOOhzHcQ-J5E0I5wibw","Cafe Rio Mexican Grill","Avondale","AZ",3,92,33.4647049,-112.2797132,"Mexican","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14831","A3lInLxP3KOECWPjQO9k6A","Blanco Tacos + Tequila","Phoenix","AZ",4,271,33.5103953,-112.0286923,"Vegetarian","Mexican","Restaurants",NA,NA,NA,NA,NA,NA
"14832","I_h0uin_oo0WNqFy3qKEpw","Desnudo Tacos","Las Vegas","NV",4,59,36.1307616626689,-115.199026037778,"Mexican","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14833","lxinwEvcUHFFY9DONHDpnA","Ollie Vaughn's","Phoenix","AZ",4.5,152,33.4659576,-112.0487597,"Bakeries","Food","Cafes","Sandwiches","Restaurants",NA,NA,NA,NA
"14834","s_xc9-ecaF_RQH9-l-aD0A","Bite Vegan Bakery","Las Vegas","NV",4.5,18,36.1683449,-115.2659777,"Bakeries","Food","Vegan","Restaurants",NA,NA,NA,NA,NA
"14835","j5QZe4uDRI8OO5v0tFBkFA","Crush","Las Vegas","NV",4,162,36.1028961488305,-115.17019937957,"Nightlife","Tapas Bars","Bars","Lounges","Restaurants",NA,NA,NA,NA
"14836","gfE3L51Hdd929VXm1zEexw","Hogs & Horses","Cave Creek","AZ",3,34,33.8331241,-111.936139,"American (Traditional)","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14837","ToEeSAbhSdksGPlrqDtyQg","Wingstop","Gilbert","AZ",3,38,33.2816424376992,-111.788681310036,"Chicken Wings","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14838","gDEfkD7ZUXSFWEKC_zb66A","JT'S Barbecue","Las Vegas","NV",2.5,14,36.0878030296071,-115.19052118063,"Barbeque","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14839","guLkdetJ603Bw_A6tuecIg","The Henry","Phoenix","AZ",4,656,33.5091049,-111.9845139,"Breakfast & Brunch","American (New)","Restaurants",NA,NA,NA,NA,NA,NA
"14840","NqA43LG4PCPEDQT672zMNA","Pita Jungle","Mesa","AZ",4,128,33.3850803980909,-111.756374723197,"Vegetarian","American (New)","Mediterranean","Restaurants",NA,NA,NA,NA,NA
"14841","vdOhxFYPHbCg93iZoTkfnA","Los Planes","Montréal","QC",4,15,45.5213167291306,-73.5770280968779,"Latin American","Salvadoran","Restaurants",NA,NA,NA,NA,NA,NA
"14842","f29zNj0T8Algs7lDfkIzrg","Chipotle Mexican Grill","Scottsdale","AZ",3,47,33.4793340624295,-111.925819851458,"Fast Food","Mexican","Restaurants",NA,NA,NA,NA,NA,NA
"14843","cwyVHKYZZPLfjdcBLXo0zg","Muse Asian Cuisine & Lounge","Las Vegas","NV",3.5,14,36.1260441831585,-115.211447937073,"Bars","Asian Fusion","Nightlife","Lounges","Karaoke","Restaurants",NA,NA,NA
"14844","Tz3ZILmUjy04TWsxhyFV7w","Ba Le Sandwiches","Las Vegas","NV",3,12,36.1249429732012,-115.207252030709,"Sandwiches","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14845","9YTucQlE-xeIt3Gu6y_pCQ","Gus's Pizza","Scottsdale","AZ",3,23,33.6396699134661,-111.944905829883,"Italian","Pizza","Restaurants",NA,NA,NA,NA,NA,NA
"14846","n7sXYcQRoU9zs5DAekFmNw","Jimmy John's","Phoenix","AZ",2,33,33.670446,-112.0313771,"Sandwiches","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14847","LpCfb1mXNj67Iz8y9XcuwQ","Boom J's Cuisine","Montréal","QC",4,11,45.4788153,-73.5588964,"Caribbean","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14848","Cbjk9o7sey49xnv_geotww","Kavsar Restaurant","Pittsburgh","PA",4,58,40.4289202,-80.0074459,"Uzbek","Russian","Halal","Restaurants",NA,NA,NA,NA,NA
"14849","8TbIx8H3FufrHlYZH4IcWg","B&B Burger & Beer","Las Vegas","NV",3,380,36.1226902,-115.1701939,"Burgers","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14850","Hpe6JKGPmYbOTbBwxSeGAQ","Chick-fil-A","Phoenix","AZ",4,47,33.49513333,-111.9860136,"Fast Food","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14851","8ElUTOE-TB7Q7v_i4HfUWQ","The Gryphon d'Or Tea Room","Montréal","QC",4.5,34,45.4714419,-73.6263992,"Breakfast & Brunch","British","Restaurants",NA,NA,NA,NA,NA,NA
"14852","gS9PJk6q7LxNKcGi8lcY4A","Shamrock Bar & Grille","Madison","WI",4.5,13,43.072439,-89.38461,"Bars","American (Traditional)","Gay Bars","Nightlife","Restaurants",NA,NA,NA,NA
"14853","c2fr_SXa-X6RiDYP_kCnxQ","Simply Pure by Chef Stacey Dougan","Las Vegas","NV",4.5,180,36.1679035,-115.138142,"Vegetarian","Vegan","Restaurants",NA,NA,NA,NA,NA,NA
"14854","CR6mxkImZgkG4vXb_v2LaQ","Bad Water Brewing","Scottsdale","AZ",4,55,33.4972769,-111.9245142,"Bars","Food","Breweries","Nightlife","Gastropubs","Restaurants",NA,NA,NA
"14855","-Z3V-PVl038reSinnyefWw","Popeye's","Charlotte","NC",3,15,35.224808,-80.896072,"Chicken Wings","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14856","_z0oAuTO0Jk07sMdoPE8gg","Bobby Hendrix Restaurant & Lounge","Pittsburgh","PA",3,15,40.428796,-79.976795,"Bars","Food","Beer, Wine & Spirits","Burgers","Nightlife","Lounges","Restaurants",NA,NA
"14857","dYzq0aNI7aongqlp04GNPg","Gino's Pizza","Pittsburgh","PA",2,20,40.4288326,-79.982204,"Pizza","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14858","kyoIj_mDNFxCdy_m3uHNmQ","24 Carrots Juice Bar & Cafe","Tempe","AZ",4,135,33.363419,-111.9130587,"Breakfast & Brunch","Gluten-Free","Vegetarian","Restaurants",NA,NA,NA,NA,NA
"14859","Q3a7xKU_KrOT8Mli5X6aWg","Pam Real Thai Las Vegas","Las Vegas","NV",4,77,36.123621,-115.2074151,"Thai","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14860","EMDooiC51Vhgup73MxmQHg","Charm Thai Cuisine","Chandler","AZ",4,95,33.3019787879221,-111.841632430025,"Thai","Gluten-Free","Vegetarian","Restaurants",NA,NA,NA,NA,NA
"14861","Cz4zMZC78THt87ZRUSs2Vg","Papa Murphy's","Henderson","NV",4,23,36.0403026411948,-115.047595227537,"Pizza","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14862","uft0J3Wd5JkDOcuqjoNghA","Pork & Beans","Las Vegas","NV",3,25,36.1677598556806,-115.138316982762,"Gastropubs","American (New)","Fast Food","Restaurants",NA,NA,NA,NA,NA
"14863","L-NzaroskDG7cwW9OJJadw","Sambalatte","Las Vegas","NV",4,213,36.069821519895,-115.22487218227,"Food","Coffee & Tea","Cafes","Restaurants",NA,NA,NA,NA,NA
"14864","Ng4RTC2nw7B1U25UdrMIXA","Wesley Chapel Diner","Matthews","NC",3,13,35.0016414836368,-80.6995984911919,"Breakfast & Brunch","American (Traditional)","Restaurants",NA,NA,NA,NA,NA,NA
"14865","ExaVbfbM2en7MCCI1_qYnw","Tijuana Flats","Charlotte","NC",4,47,35.199187,-80.841455,"Mexican","Tex-Mex","Restaurants",NA,NA,NA,NA,NA,NA
"14866","iKaYffwMocwIAMOU_Hj8eA","Fired Pie","Scottsdale","AZ",4.5,151,33.6194863,-111.8983914,"Fast Food","Pizza","Salad","Restaurants",NA,NA,NA,NA,NA
"14867","L2xegOESPgM-MpMNT5NJfA","Potato Corner","Las Vegas","NV",3.5,34,36.0677261784231,-115.177431916969,"Food","Specialty Food","Fast Food","Chicken Wings","Restaurants",NA,NA,NA,NA
"14868","oKpZRrSqiqr5DzrYBlHfsw","Ye's Buffet","Waterloo","ON",2.5,19,43.5019785,-80.5338427,"Sushi Bars","Buffets","Japanese","Restaurants",NA,NA,NA,NA,NA
"14869","qFpN1aaQMySzo-Hq-YYlNw","The Original Brooklyn Water Bagel","Charlotte","NC",4,77,35.0531562,-80.8471264,"Food","Breakfast & Brunch","Bagels","Coffee & Tea","Restaurants",NA,NA,NA,NA
"14870","RoNqL3P67m2XnrObqilZgQ","Second Story Liquor Bar","Scottsdale","AZ",4.5,234,33.4966118344385,-111.926354281604,"Bars","Cocktail Bars","Nightlife","Lounges","American (New)","Restaurants",NA,NA,NA
"14871","SH8daZRCv3N0ZeUANkHdXg","Blowin' Smoke BBQ","Waunakee","WI",3.5,56,43.174189,-89.4134032,"Food","Food Trucks","Barbeque","Restaurants",NA,NA,NA,NA,NA
"14872","17BG9tz-YY01kuPiaiNgpg","Red Sea Restaurant & Bar","Charlotte","NC",4.5,20,35.215648,-80.8282849,"Ethiopian","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14873","OFRbcSIGhjF3E_HwleEpXQ","Cho","Montréal","QC",3.5,19,45.4743458,-73.5872095,"Tapas Bars","Asian Fusion","Restaurants",NA,NA,NA,NA,NA,NA
"14874","WJJFtykb2VAlKAkwsKhy7Q","Mellow Mushroom","Charlotte","NC",3,110,35.2258610579236,-80.8477123135281,"Nightlife","Bars","Pizza","Sandwiches","Restaurants",NA,NA,NA,NA
"14875","2M-vsaPrhJCFz726eopeJA","Mekong Sandwiches","Mesa","AZ",4.5,92,33.4139012657656,-111.875981471123,"Vietnamese","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14876","qxJKu2xuvxfrI32pKI7HEA","The Watershed","Tempe","AZ",3,250,33.3756982,-111.9197979,"Bars","American (New)","Nightlife","Lounges","Restaurants",NA,NA,NA,NA
"14877","vxSgQVoU3jJ4jVf-U1n0pw","Stadium Sports Grill","Tempe","AZ",3,20,33.4335365,-111.9044607,"Bars","American (New)","Restaurants","Sports Bars","Nightlife",NA,NA,NA,NA
"14878","UVBBO66nLPhWefDVMwi1XA","The Commissary Latin Kitchen by Richard Sandoval","Las Vegas","NV",3,78,36.1715995,-115.1415715,"Mexican","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14879","ZL9ljBbNOFya3bZiKiqf8w","The Flipside Cafe","Fort Mill","SC",4.5,212,35.0777216,-80.934358,"Breakfast & Brunch","Cafes","Southern","Restaurants",NA,NA,NA,NA,NA
"14880","6Lz2EZa57wqpqVe05mx9QQ","Wok Box","Gilbert","AZ",2.5,96,33.3078223,-111.7435528,"Asian Fusion","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14881","N6GOzN3tUw1uZa9F3TK6ZQ","Chipotle Mexican Grill","Shorewood Hills","WI",3,22,43.0756534289599,-89.4538621373663,"Fast Food","Mexican","Restaurants",NA,NA,NA,NA,NA,NA
"14882","hjcM4W6vbEpiW3jdBmIE6Q","Rodi","Edinburgh","EDH",4.5,15,55.9459661,-3.2113609,"Restaurants","Barbeque","Turkish",NA,NA,NA,NA,NA,NA
"14883","KeJEHK-3LCsA7S3HckOvMg","Gus' Cafe","Pittsburgh","PA",3,78,40.47511,-79.95799,"Bars","American (Traditional)","Mexican","Dive Bars","Nightlife","Restaurants",NA,NA,NA
"14884","1Vaz1OBQGj7xiCxIBuQIvA","Crazy Pita Rotisserie & Grill","Las Vegas","NV",4,122,36.0695796848329,-115.178412197664,"Mediterranean","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14885","cJ9UUuMoDCjJpWWpDi64hQ","Bink's Kitchen & Bar - Scottsdale","Scottsdale","AZ",3.5,124,33.5257467785793,-111.924671553336,"Seafood","American (New)","Diners","Restaurants",NA,NA,NA,NA,NA
"14886","sgOA7pPBH7we9YLiqslyWQ","Bertolucci Brazilian Steakhouse","Henderson","NV",3,176,36.0741043,-115.0828384,"Brazilian","Steakhouses","Restaurants",NA,NA,NA,NA,NA,NA
"14887","flVIZ393lw6RG0wRkTaVEg","bin 702","Las Vegas","NV",4,127,36.1674220639066,-115.138799780489,"Bars","Salad","Wine Bars","Nightlife","Sandwiches","Restaurants",NA,NA,NA
"14888","B9337ajJcmVBztIMAPUWAA","World Of Beer","Gilbert","AZ",3,117,33.3078223,-111.7435528,"Pubs","Bars","American (Traditional)","Nightlife","Restaurants",NA,NA,NA,NA
"14889","DnkoH96JRzX9udAPLHBbIQ","Spaghetty Western","Las Vegas","NV",4,348,35.9951546505647,-115.206350563794,"Delis","Italian","Restaurants",NA,NA,NA,NA,NA,NA
"14890","iKXnctUJOVxenM42ERcekg","Firehouse Subs","Phoenix","AZ",3.5,49,33.6272477609965,-111.978401926459,"Delis","Fast Food","Sandwiches","Restaurants",NA,NA,NA,NA,NA
"14891","039MksBX4qnW6v_wOpA2Ew","Le Ballpark","Montréal","QC",4,21,45.5313097,-73.6126688,"Restaurants","Italian",NA,NA,NA,NA,NA,NA,NA
"14892","ASymmzRviIlU8mrIhFOg9g","Blair Street BBQ & Catering","Madison","WI",3,34,43.078469,-89.378072,"Barbeque","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14893","FCnN5HnV63OPnxl9ga-YKg","TapHouse Kitchen","Scottsdale","AZ",4,195,33.5268094,-111.9248055,"Gastropubs","American (New)","Gluten-Free","Restaurants",NA,NA,NA,NA,NA
"14894","cCLC5f0XfYqm4P8zTZPevw","CG's Pizza","North Las Vegas","NV",4.5,11,36.2749579920535,-115.179190188646,"Pizza","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14895","ltNqkloVH9PMyOW2WEMkKQ","Ewn's 2","Phoenix","AZ",4,11,33.4069209540034,-112.037948928773,"Soul Food","American (Traditional)","Southern","Restaurants",NA,NA,NA,NA,NA
"14896","urR22BxfghtWbz3fMwpwQQ","Margaritas Grill","Mesa","AZ",3,78,33.415424,-111.831961,"Mexican","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14897","RyFghTetX94L4OwCd1hrAA","Jayde Fuzion","Henderson","NV",3,181,35.9653611529815,-115.168006620502,"Asian Fusion","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14898","fQ3qIzyV44E0gIIWdtaUow","Casa Rita's","Matthews","NC",3.5,57,35.133802,-80.711771,"Tex-Mex","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14899","acQofBOprmw0QLkmgrWWng","Desert Dave's","Fountain Hills","AZ",3,29,33.607984,-111.719943,"Steakhouses","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14900","0yX5ddNYV864ioYN2UujJw","Papa Murphy's","Peoria","AZ",4.5,11,33.7129651784654,-112.274219391931,"Pizza","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14901","FnnHnJ4olV0E_rFql4phMg","Zinc Brasserie","Phoenix","AZ",3,157,33.4348992,-111.9905526,"French","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14902","wFOpzA2eiyQ5HlNSuS4-SQ","Duke's Pub and Pizza","Pittsburgh","PA",3,14,40.3762608,-80.0367425,"Pizza","American (New)","Restaurants",NA,NA,NA,NA,NA,NA
"14903","Hww3i4P9WsVLsTyXrCG89w","Hecho en Vegas","Las Vegas","NV",3.5,181,36.1022543,-115.1699583,"Mexican","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14904","iKArYY43xIVDiRgewMldew","Spurs Cafe","Wickenburg","AZ",4,14,33.973112614989,-112.738288401549,"American (Traditional)","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14905","wAa3LBRo-iLqFbYiuEMPog","Mr. Brews Taphouse All American Burgers","Madison","WI",4,83,43.0733000354215,-89.5266863331199,"Pubs","Burgers","Bars","Nightlife","Restaurants",NA,NA,NA,NA
"14906","JxhSLFM7l0l2FYZs1ezf4A","China Wan Wan","Las Vegas","NV",4,105,36.0831959845719,-115.032405710202,"Seafood","Fast Food","Chinese","Restaurants",NA,NA,NA,NA,NA
"14907","vcMcfqkkX-o4Ta-hr65odg","Al's Gyro's","Glendale","AZ",4.5,44,33.6403912,-112.1870284,"Greek","American (Traditional)","Mediterranean","Restaurants",NA,NA,NA,NA,NA
"14908","VRKO86sUgxlXhVUurPwHBw","Naya Mediterranean Cuisine","Scottsdale","AZ",4,100,33.5659638975865,-111.925033964217,"Bars","Mediterranean","Cocktail Bars","Nightlife","Restaurants","Italian",NA,NA,NA
"14909","46L9muoeP7ZUQwvbjN_CrA","Jake's Filling Station","North Las Vegas","NV",5,26,36.2203935,-115.1247925,"American (Traditional)","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14910","i8EcaWDkkfo3T3d5APfzsQ","Merci French Cafe & Patisserie","Scottsdale","AZ",4,190,33.49664,-111.916218,"Cafes","French","Restaurants",NA,NA,NA,NA,NA,NA
"14911","xI85FSh0qPqOohIRaS7CMg","La Folie du Koshary","Montréal","QC",4.5,47,45.4942876,-73.580311,"Vegetarian","Egyptian","Middle Eastern","Halal","Restaurants",NA,NA,NA,NA
"14912","SFRKxD6ro6-vj9RbY24Itw","Mamma's Boy Cafe","Las Vegas","NV",3.5,11,36.1586036,-115.2367146,"Soul Food","Cafes","Restaurants",NA,NA,NA,NA,NA,NA
"14913","HYbEGezMaIJvliPJTqqbZw","Barro's Pizza","Mesa","AZ",3,25,33.465839469901,-111.686350218751,"Pizza","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14914","xkTVRf8dqlzpXXPPn4F2qA","Ichiban West","Las Vegas","NV",4,22,36.0979112889402,-115.297793336071,"Japanese","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14915","T0ZGBymIDp-J7BBxNTXxfg","Subway","Boulder City","NV",2.5,11,35.9694143,-114.857238,"Fast Food","Sandwiches","Restaurants",NA,NA,NA,NA,NA,NA
"14916","Z8UB_DkRtScJs1KFP0kgVg","Roberto's Taco Shop","Henderson","NV",2,15,36.0407336214243,-115.029965322723,"Mexican","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14917","HU5dMgXWR7kvbLfNdy8bew","Yanni's Greek Grill","Las Vegas","NV",4.5,199,36.0148375673228,-115.171262961902,"Greek","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14918","hLERLU6LIMKQpm3mMV16qw","IHOP","Charlotte","NC",2.5,20,35.0637756689926,-80.7734111077655,"Breakfast & Brunch","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14919","LGOlwgFhNgVGfUEGIpY-jQ","Vila Algarve","Las Vegas","NV",4,147,36.1016863463872,-115.225549500647,"Portuguese","Seafood","French","Restaurants",NA,NA,NA,NA,NA
"14920","ureGF96EaoIKmE8SmEpVQA","Delhi Indian Cuisine","Las Vegas","NV",4.5,428,36.1161641590445,-115.136092118919,"Vegetarian","Indian","Buffets","Restaurants",NA,NA,NA,NA,NA
"14921","GyIBNQinrYtqi3189EbO0w","Teriyaki Madness","Las Vegas","NV",4,88,36.0329035,-115.2073842,"Asian Fusion","Japanese","Hawaiian","Restaurants",NA,NA,NA,NA,NA
"14922","FkeUYSL_PeKv6KbaAWYSqw","The Mill Eatery & Drafthouse","Fort Mill","SC",3,25,35.0611588369862,-80.9897739440203,"Burgers","Gastropubs","American (Traditional)","Restaurants",NA,NA,NA,NA,NA
"14923","ksMGDW0FbPCX3tXXZ2_onA","Beach Club Cantina","Peoria","AZ",4,43,33.5514914,-112.2701358,"Bars","Mexican","Cocktail Bars","Nightlife","Sports Bars","Restaurants",NA,NA,NA
"14924","W6gPrnthBK7i1pe4ZZlJDQ","Haute Doggery","Las Vegas","NV",3,185,36.1173225,-115.1715632,"American (Traditional)","Hot Dogs","Restaurants",NA,NA,NA,NA,NA,NA
"14925","abyw7M9utpZJGo_RF0LScQ","Streetcar Po-boys","Las Vegas","NV",3.5,117,36.1520371,-115.1632669,"Cajun/Creole","Sandwiches","Restaurants",NA,NA,NA,NA,NA,NA
"14926","w29d_3Ua0_JlOaAk89Sr2w","Chayo Mexican Kitchen + Tequila Bar","Las Vegas","NV",3.5,808,36.1175744315099,-115.17152802631,"Bars","Mexican","Nightlife","Restaurants",NA,NA,NA,NA,NA
"14927","DWg_KpDIeHX01e1l1i5TnQ","Checkers","Las Vegas","NV",2.5,47,36.1799313545415,-115.1786978392,"Burgers","Fast Food","Restaurants",NA,NA,NA,NA,NA,NA
"14928","9yDl7MtVdwC_f-wq-_elBw","Nonno's Ristorante Italiano","Madison","WI",4,64,43.0495471,-89.4740771,"Restaurants","Italian",NA,NA,NA,NA,NA,NA,NA
"14929","_CzopXSIYIp7_oeYNYVwWQ","Papa Sam's Chicago Style Pizzeria","Glendale","AZ",3.5,48,33.6546046,-112.1526954,"Italian","Pizza","Chicken Wings","Restaurants",NA,NA,NA,NA,NA
"14930","qfzvuIfILm-ptvncv8wNnQ","El Hefe","Tempe","AZ",3,280,33.4241943583913,-111.940372460794,"Bars","Mexican","Dance Clubs","Nightlife","Sports Bars","Restaurants",NA,NA,NA
"14931","4oYMRD8vawSyXTdFl3-nPA","Bistro 1528","San Tan Valley","AZ",4,14,33.2115591,-111.5561122,"Mediterranean","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14932","yo33c2hiadxgZoYVQOpMPg","Chao","Chandler","AZ",4,68,33.2766324316495,-111.873957969776,"Thai","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14933","Ess45I5Eefjnte2B2nHP_w","Boondocks Patio & Grill","Scottsdale","AZ",3.5,86,33.4997252,-111.9197955,"Bars","Restaurants","American (Traditional)","Sports Bars","Nightlife",NA,NA,NA,NA
"14934","bNXbX9sAyRb971A0-tIPrw","Persian King","Phoenix","AZ",3.5,12,33.6011167,-111.9834389,"Persian/Iranian","Mediterranean","Restaurants",NA,NA,NA,NA,NA,NA
"14935","DEHWrvG-2mpR0zB_HQY1pg","Tialini","Karlsruhe","BW",3.5,19,49.0048437052362,8.41572225819709,"Restaurants","Italian",NA,NA,NA,NA,NA,NA,NA
"14936","1_JEa6MI0xl_wlY4gqMHqw","Giant Rustic Pizza","Phoenix","AZ",4,94,33.5090177,-111.996308,"Pizza","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14937","IV9V1wnKONTxygIXjcHffw","Las Delicias De Las Vegas","Las Vegas","NV",4,38,36.146908,-115.162372,"Mexican","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14938","YVjVFDZ14WLybT7L7qjLbg","La Maison du Magret","Montréal","QC",4,14,45.5051245,-73.5586199,"French","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14939","VrLD_8ja1LxvUJHMl8VK8w","Sammy's Beach Bar & Grill","Las Vegas","NV",2.5,126,36.08316,-115.145248,"Burgers","American (Traditional)","Sandwiches","Restaurants",NA,NA,NA,NA,NA
"14940","KeMJpX0wPQCNe74EkptCuw","Hot Tofu","Las Vegas","NV",3,11,36.1269392181408,-115.241639055312,"Korean","Food Court","Restaurants",NA,NA,NA,NA,NA,NA
"14941","pRf3WQ_kOHHf1wsnCs1M-w","Pizza Hut","Charlotte","NC",1,13,35.294425,-80.7448589,"Italian","Pizza","Chicken Wings","Restaurants",NA,NA,NA,NA,NA
"14942","r_vPmyreFW58n3goXqv1kQ","Apache Taco Shop","Las Vegas","NV",4,81,36.1434111,-115.2980803,"Mexican","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14943","1MRWXUsIvKNwt5SdLxqhZA","Fat Dumpling","Las Vegas","NV",3.5,166,36.1264476,-115.1926856,"Food","Bubble Tea","Chinese","Restaurants",NA,NA,NA,NA,NA
"14944","lfmvmL6iHq9-IDABLeNsuw","Rose. Rabbit. Lie.","Las Vegas","NV",4,560,36.110091,-115.173908,"Bars","Performing Arts","Arts & Entertainment","Nightlife","American (New)","Restaurants",NA,NA,NA
"14945","V90_FY9KdDdIJS1AlL1ydg","Red At 28th","Charlotte","NC",4.5,16,35.328931,-80.738682,"Bars","Cafes","Hookah Bars","Nightlife","Restaurants",NA,NA,NA,NA
"14946","jSqhVWUquT3fGREmNdKdUA","G & G Noodle Bar","Pittsburgh","PA",4,254,40.442035,-80.002556,"Noodles","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14947","CKdj1E2lfHJkZZP1UdXI5Q","Koi Sushi Bar & Grill","Peoria","AZ",3,23,33.630552,-112.23811,"Sushi Bars","Japanese","Restaurants",NA,NA,NA,NA,NA,NA
"14948","ZkVsZQgPqC_I6HGB_Up0gg","Swad","Monona","WI",4.5,128,43.0536515866568,-89.3257521495567,"Indian","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14949","rM9uulxPgYf5SdanE2LTvg","El Chullo Peruvian Restaurant & Bar","Phoenix","AZ",4.5,173,33.4770298133104,-112.06484661761,"Peruvian","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14950","slndywABScVDVUZYBS56lQ","Stagioni Four Seasons of Food","Charlotte","NC",4,88,35.2004320016843,-80.8246898733004,"Restaurants","Italian",NA,NA,NA,NA,NA,NA,NA
"14951","wNGb_2d7xNME1gEvzluCnA","West End Bar & Grill","Surprise","AZ",3,46,33.6494898211914,-112.366553780426,"Bars","American (New)","Restaurants","Sports Bars","Nightlife",NA,NA,NA,NA
"14952","2f1SJghVS6k1eWIN13d6Rg","Rollo","Edinburgh","MLN",4.5,12,55.9593246874076,-3.21432821357099,"Modern European","Wine Bars","Bars","Nightlife","Restaurants",NA,NA,NA,NA
"14953","oBed8sv8tgVmn43mUzPiFQ","Ting Thai Caravan","Edinburgh","MLN",4,43,55.945634,-3.1899895,"Thai","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14954","j70ROF6rKpipGUiaYzrnRA","Hula's Modern Tiki Scottsdale","Scottsdale","AZ",4,382,33.493853,-111.9256247,"Hawaiian","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14955","UsGlnlPce4CBnIGUFna5ng","V's Taproom","Peoria","AZ",4,51,33.7430592,-112.3312469,"American (New)","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14956","VDLQNhp695jcwTvMFi8W5g","Hunan Garden","Chandler","AZ",3.5,13,33.3077201662257,-111.875661267511,"Chinese","Restaurants",NA,NA,NA,NA,NA,NA,NA
"14957","dMuscGDTsLQDW00mIC7CkA","Caribbean Palm","Scottsdale","AZ",4,34,33.4656047,-111.9293095,"Seafood","Caribbean","Diners","Restaurants",NA,NA,NA,NA,NA
"14958","gGci8LZ6mJNHjJf-bMUlDw","Duke's Tavern","Chandler","AZ",4,38,33.320344,-111.926391,"American (Traditional)","Restaurants",NA,NA,NA,NA,NA,NA,NA
